Signal Legend:

Key        Signal Name

0        = sbox_out
1        = values_out
2        = test_out

Data Table:

Signals-> 0   1           2 

sample

293       249 1823448872  1 
294       249 1823448872  1 
295       249 1823448872  1 
296       249 1823448872  1 
297       249 1823448872  1 
298       249 1823448872  1 
299       249 1823448872  1 
300       249 1823448872  1 
301       249 1823448872  1 
302       249 1823448872  1 
303       249 1823448872  1 
304       249 1823448872  1 
305       249 1823448872  1 
306       249 1823448872  1 
307       249 1823448872  1 
308       249 1823448872  1 
309       249 1823448872  1 
310       249 1823448872  1 
311       249 1823448872  1 
312       249 1823448872  1 
313       249 1823448872  1 
314       249 1823448872  1 
315       249 1823448872  1 
316       249 1823448872  1 
317       249 1823448872  1 
318       249 1823448872  1 
319       249 1823448872  1 
320       249 1823448872  1 
321       249 1823448872  1 
322       249 1823448872  1 
323       249 1823448872  1 
324       249 1823448872  1 
325       249 1823448872  1 
326       249 1823448872  1 
327       249 1823448872  1 
328       249 1823448872  1 
329       249 1823448872  1 
330       249 1823448872  1 
331       249 1823448872  1 
332       249 1823448872  1 
333       249 1823448872  1 
334       249 1823448872  1 
335       249 1823448872  1 
336       249 1823448872  1 
337       249 1823448872  1 
338       249 1823448872  1 
339       249 1823448872  1 
340       249 1823448872  1 
341       249 1823448872  1 
342       249 1823448872  1 
343       249 1823448872  1 
344       249 1823448872  1 
345       249 1823448872  1 
346       249 1823448872  1 
347       249 1823448872  1 
348       249 1823448872  1 
349       249 1823448872  1 
350       249 1823448872  1 
351       249 1823448872  1 
352       249 1823448872  1 
353       249 1823448872  1 
354       249 1823448872  1 
355       249 1823448872  1 
356       249 1823448872  1 
357       249 1823448872  1 
358       249 1823448872  1 
359       249 1823448872  1 
360       249 1823448872  1 
361       249 1823448872  1 
362       249 1823448872  1 
363       249 1823448872  1 
364       249 1823448872  1 
365       249 1823448872  1 
366       249 1823448872  1 
367       249 1823448872  1 
368       249 1823448872  1 
369       249 1823448872  1 
370       249 1823448872  1 
371       249 1823448872  1 
372       249 1823448872  1 
373       249 1823448872  1 
374       249 1823448872  1 
375       249 1823448872  1 
376       249 1823448872  1 
377       249 1823448872  1 
378       249 1823448872  1 
379       249 1823448872  1 
380       249 1823448872  1 
381       249 1823448872  1 
382       249 1823448872  1 
383       249 1823448872  1 
384       249 1823448872  1 
385       249 1823448872  1 
386       249 1823448872  1 
387       249 1823448872  1 
388       249 1823448872  1 
389       249 1823448872  1 
390       249 1823448872  1 
391       249 1823448872  1 
392       249 1823448872  1 
393       249 1823448872  1 
394       249 1823448872  1 
395       249 1823448872  1 
396       249 1823448872  1 
397       249 1823448872  1 
398       249 1823448872  1 
399       249 1823448872  1 
400       249 1823448872  1 
